"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-28","6.93",,,"0.00",,,"45","53","40",,"   20","   50",,"16.1","19.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-29","5.59",,,"0.05",,,"47","54","41",,"  280","  290",,"18.1","19.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-30","13.42",,,"0.10",,,"46","56","38",,"  120","  110",,"25.9","32.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-01","17.00",,,"0.25",,,"55","59","54",,"  130","  130",,"29.1","36.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-02","8.05",,,"0.20",,,"56","58","53",,"  120","  120",,"17.0","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-03","3.80",,,"0.09",,,"56","61","50",,"  120","  150",,"12.1","13.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-04","4.03",,,"0.30",,,"55","56","53",,"   40","  360",,"12.1","14.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-05","3.80",,,"0.00",,,"56","60","52",,"   10","   10",,"12.1","12.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-06","10.51",,,"0.49",,,"58","65","53",,"  140","  160",,"23.9","35.1","    1",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-07","16.78",,,"0.49",,,"60","66","55",,"  200","  200",,"38.0","53.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-08","6.71",,,"0.09",,,"58","61","52",,"  280","  280",,"18.1","21.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-09","4.25",,,"0.00",,,"53","56","49",,"  280","  290",,"12.1","13.0","    1","    1",,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-10","4.70",,,"0.21",,,"54","59","50",,"  260","  260",,"16.1","19.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-11","4.92",,,"0.06",,,"55","62","52",,"  150","  150",,"14.1","16.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-12","4.03",,,"0.00",,,"59","65","56",,"  360","  360",,"12.1","14.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-13","5.59",,,"0.00",,,"57","61","53",,"  270","  270",,"17.0","19.9","    1","    1",,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-14","15.88",,,"0.02",,,"56","59","50",,"  260","  300",,"29.1","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-15","10.96",,,"0.00",,,"52","58","44",,"  290","  280",,"18.1","23.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-16","4.92",,,"0.00",,,"50","56","41",,"   40","   40",,"16.1","19.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-17","4.03",,,"0.01",,,"49","56","42",,"   60","   60",,"16.1","18.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-18","11.41",,,"0.35",,,"53","59","49",,"  170","  170",,"21.0","28.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-19","3.80",,,"0.00",,,"54","58","51",,"  170","  150",,"8.1","8.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-20","2.46",,,"0.00",,,"52","56","47",,"   10","  110",,"6.9","8.1","    1","    1",,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-21","4.03",,,"0.00",,,"54","62","47",,"  160","  150",,"18.1","23.9","    1",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-22","12.30",,,"0.64",,,"55","57","47",,"  130","  150",,"30.0","36.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-23","6.49",,,"0.00",,,"49","56","41",,"  280","  280",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-24","7.16",,,"0.00",,,"50","55","44",,"  280","  300",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-25","14.09",,,"0.04",,,"50","55","46",,"   30","   40",,"33.1","38.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-26","6.93",,,"0.00",,,"51","58","44",,"   40","   50",,"17.0","21.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-27","5.82",,,"0.00",,,"49","59","39",,"  270","  260",,"17.0","21.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-28","5.82",,,"0.00",,,"49","59","40",,"  270","  270",,"18.1","21.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-29","8.50",,,"0.47",,,"53","56","49",,"   20","   20",,"19.9","21.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-30","7.61",,,"0.00",,,"52","59","47",,"  280","  270",,"18.1","21.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-31","4.92",,,"0.00",,,"50","57","41",,"  290","  290",,"19.9","21.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-01","14.32",,,"0.00",,,"53","59","47",,"  270","  280",,"28.0","35.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-02","5.82",,,"0.00",,,"54","61","49",,"  280","  280",,"17.0","19.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-03","3.58",,,"0.00",,,"52","58","44",,"  190","  190",,"19.9","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-04","9.17",,,"0.00",,,"54","59","49",,"  270","  270",,"16.1","19.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-05","8.05",,,"0.00",,,"52","59","44",,"  300","  290",,"21.0","25.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-06","3.58",,,"0.00",,,"51","59","42",,"   10","   10",,"14.1","15.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-07","6.93",,,"0.03",,,"50","56","41",,"  280","  290",,"21.9","25.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-08","9.17",,,"0.00",,,"53","58","48",,"  270","  270",,"19.9","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-09","9.84",,,"0.15",,,"53","56","47",,"  270","  260",,"32.0","40.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-10","5.37",,,"0.00",,,"49","56","41",,"  270","  280",,"17.0","19.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-11","10.51",,,"0.03",,,"52","56","47",,"  290","  290",,"25.1","32.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-12","7.83",,,"0.01",,,"49","56","44",,"  260","  280",,"18.1","21.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-13","6.93",,,"0.05",,,"51","56","45",,"  260","  230",,"15.0","18.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-14","9.62",,,"0.01",,,"52","56","44",,"  280","  280",,"23.0","29.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-15","5.14",,,"0.00",,,"47","54","39",,"  130","  130",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-16","11.18",,,"0.72",,,"50","54","44",,"  270","  280",,"28.0","33.1","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-17","4.25",,,"0.00",,,"47","55","38",,"   70","   70",,"16.1","17.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-18","7.38",,,"0.00",,,"49","56","44",,"   80","   80",,"16.1","18.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-19","5.82",,,"0.00",,,"50","55","44",,"   60","   60",,"13.0","13.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-20","4.92",,,"0.00",,,"50","56","47",,"  170","  170",,"14.1","17.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-21","8.95",,,"0.01",,,"54","58","50",,"  170","  170",,"18.1","28.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-22","4.47",,,"0.00",,,"54","57","50",,"  290","  290",,"10.1","12.1","    1","    1",,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-23","2.24",,,"0.00",,,"53","58","47",,"  130","  130",,"6.9","8.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-24","6.93",,,"0.00",,,"54","63","47",,"  270","  270",,"16.1","18.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-25","4.92",,,"0.00",,,"56","62","48",,"  290","  260",,"12.1","14.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-26","12.53",,,"0.14",,,"58","61","52",,"  280","  280",,"23.9","28.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-27","5.59",,,"0.00",,,"54","61","47",,"  260","  270",,"15.0","19.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-28","7.61",,,"0.03",,,"55","62","50",,"  280","  280",,"19.9","21.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-29","10.07",,,"0.00",,,"53","61","47",,"  270","  280",,"23.0","29.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-30","8.50",,,"0.00",,,"55","63","52",,"  280","  270",,"19.9","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-31","2.46",,,"0.00",,,"53","66","48",,"  360",,,"8.1",,"    1","    1",,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-01","8.50",,,"0.00",,,"55","65","47",,"  280","  280",,"23.0","25.9","    1","    1",,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-02","21.92",,,"0.00",,,"54","56","44",,"  290","  290",,"36.0","45.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-03","11.63",,,"0.00",,,"47","56","38",,"  350","  330",,"23.0","28.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-04","10.96",,,"0.00",,,"51","56","44",,"  350","  350",,"29.1","33.1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-05","5.59",,,"0.00",,,"48","62","39",,"  280","  280",,"21.9","25.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-06","4.70",,,"0.00",,,"51","65","44",,"  280","  290",,"16.1","21.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-07","8.50",,,"0.00",,,"52","64","44",,"  280","  280",,"23.9","27.1","    1","    1",,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-08","10.51",,,"0.00",,,"53","60","45",,"  270","  280",,"23.0","25.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-09","22.37",,,"0.00",,,"54","61","45",,"   20","   10",,"38.9","46.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-10","5.37",,,"0.00",,,"58","72","48",,"  350","  350",,"21.9","23.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-11","4.03",,,"0.00",,,"59","74","48",,"  280","  280",,"14.1","17.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-12","6.93",,,"0.00",,,"56","66","47",,"  280","  280",,"21.0","25.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-13","7.16",,,"0.00",,,"52","56","44",,"  270","  270",,"21.0","25.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-14","6.71",,,"0.00",,,"52","61","47",,"  280","  280",,"21.0","23.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-15","8.50",,,"0.00",,,"53","61","44",,"  270","  280",,"19.9","23.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-16","15.43",,,"0.00",,,"54","60","50",,"  270","  270",,"25.1","31.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-17","5.37",,,"0.00",,,"54","71","44",,"  280","  280",,"19.9","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-18","8.05",,,"0.00",,,"57","67","49",,"  270","  280",,"19.9","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-19","6.93",,,"0.00",,,"52","65","44",,"  280","  290",,"16.1","19.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-20","4.03",,,"0.00",,,"54","66","45",,"  280","  280",,"13.0","14.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-21","4.92",,,"0.00",,,"57","70","49",,"  280","  300",,"15.0","18.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-22","12.97",,,"0.00",,,"58","61","51",,"  270","  270",,"23.9","28.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-23","16.55",,,"0.00",,,"53","59","50",,"  260","  270",,"25.1","32.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-24","7.16",,,"0.00",,,"53","69","44",,"  270","  280",,"23.9","25.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-25","4.47",,,"0.00",,,"56","76","47",,"  290","  290",,"16.1","17.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-26","4.92",,,"0.00",,,"59","73","49",,"  280","  290",,"14.1","15.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-27","3.13",,,"0.00",,,"60","76","49",,"  280","  290",,"15.0","17.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-28","8.50",,,"0.00",,,"61","67","50",,"  280","  280",,"25.9","31.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-29","25.28",,,"0.00",,,"53","57","49",,"  270","  270",,"40.0","48.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-01","11.86",,,"0.00",,,"51","60","44",,"  280","  270",,"30.0","36.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-02","14.32",,,"0.00",,,"59","70","55",,"  350","  330",,"21.9","28.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-03","6.26",,,"0.00",,,"61","75","50",,"  290","  290",,"17.0","19.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-04","5.14",,,"0.00",,,"58","74","49",,"  290","  290",,"16.1","21.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-05","6.71",,,"0.00",,,"57","62","49",,"  240","  230",,"19.9","23.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-06","10.07",,,"0.00",,,"55","59","49",,"  230","  230",,"21.9","29.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-07","6.93",,,"0.08",,,"52","56","49",,"  270","  280",,"15.0","17.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-08","4.92",,,"0.00",,,"51","59","46",,"  210","  210",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-09","3.80",,,"0.00",,,"54","66","49",,"  350","  340",,"14.1","17.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-10","5.37",,,"0.00",,,"59","71","50",,"  280","  280",,"16.1","17.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-11","10.07",,,"0.00",,,"61","70","50",,"  270","  270",,"23.0","28.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-12","9.17",,,"0.00",,,"55","70","47",,"  280","  290",,"21.0","23.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-13","12.30",,,"0.00",,,"56","63","47",,"  200","  180",,"31.1","38.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-14","9.17",,,"0.46",,,"52","54","49",,"  270","  260",,"18.1","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-15","10.74",,,"0.20",,,"52","56","47",,"  220","  220",,"17.0","30.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-16","8.50",,,"0.13",,,"49","55","44",,"   50",,,"19.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-17","6.93",,,"0.01",,,"49","56","44",,"  280","  260",,"16.1","19.9","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-18","7.83",,,"0.01",,,"50","57","47",,"  270","  170",,"15.0","21.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-19","6.04",,,"0.00",,,"53","61","47",,"  280","  290",,"15.0","19.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-20","5.59",,,"0.00",,,"53","63","44",,"  280","  280",,"14.1","16.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-21","5.37",,,"0.00",,,"55","62","47",,"  280","  130",,"13.0","15.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-22","5.14",,,"0.00",,,"56","66","49",,"  200","  210",,"19.9","23.0",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-23","9.62",,,"0.00",,,"54","60","50",,"  270","  280",,"17.0","21.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-24","9.17",,,"0.13",,,"53","56","47",,"  180","  200",,"21.0","23.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-25","12.08",,,"0.06",,,"51","57","44",,"  270","  270",,"23.9","28.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-26","11.41",,,"0.00",,,"50","59","41",,"  280","  280",,"25.1","31.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-27","14.54",,,"0.00",,,"53","59","47",,"  270","  280",,"23.0","27.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-28","6.04",,,"0.04",,,"54","58","50",,"  230","  220",,"14.1","16.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-29","7.16",,,"0.20",,,"54","60","50",,"  280","  290",,"15.0","17.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-30","6.93",,,"0.00",,,"55","63","49",,"  270","  270",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-31","11.41",,,"0.00",,,"56","65","51",,"  270","  270",,"28.0","33.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-01","16.11",,,"0.00",,,"55","60","49",,"  280","  270",,"30.0","34.0",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-02","14.32",,,"0.00",,,"53","63","44",,"  270","  270",,"29.1","35.1",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-03","16.33",,,"0.00",,,"53","62","47",,"  270","  270",,"30.0","36.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-04","10.96",,,"0.29",,,"53","59","49",,"  270","  200",,"21.9","30.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-05","9.62",,,"0.41",,,"53","58","47",,"  200","  200",,"25.9","33.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-06","5.82",,,"0.66",,,"49","51","44",,"  120","  360",,"15.0","19.0","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-07","9.40",,,"0.00",,,"49","64","43",,"  280","  280",,"25.9","31.1","    1",,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-08","8.05",,,"0.00",,,"55","62","50",,"  270","  260",,"21.0","23.9",,,,,,,"    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-09","6.93",,,"0.00",,,"56","65","50",,"  200","  190",,"14.1","16.1","    1",,,,,,"    1",,,,,,,,,,
