"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-21","8.50"," 1504"," 0748","0.00",,"0.0","0.0",,"62","30",,"   90","  200",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-22","8.95"," 1004"," 1158","0.00",,"0.0","0.0",,"53","24",,"  140","  180",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-23","11.41"," 1347"," 1346","0.00",,"0.0","0.0",,"41","23",,"  350","  340",,"30.0","36.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-24","7.61"," 2238"," 2237","0.00",,"0.0","0.0",,"46","17",,"  210","  210",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-25","8.50"," 0011"," 0328","0.00",,"0.0","0.0",,"46","23",,"  220","   30",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-26","8.95"," 0609"," 0822","0.00",,"0.0","0.0",,"66","24",,"  210","  210",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-27","9.17"," 0135"," 0134","0.00",,"0.0","0.0",,"69","33",,"  200","  210",,"19.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-28","9.62"," 1155"," 1124","0.00",,"0.0","0.0",,"50","32",,"   20","   40",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-29","6.04"," 2321",,"0.00",,"0.0","0.0",,"45","23",,"  210",,,"14.1",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-11-30","10.29"," 2301",,"0.00",,"0.0","0.0",,"62","21",,"  210",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-01","11.63"," 1341"," 1354","0.01",,"0.0","0.0",,"59","21",,"   50","   40",,"25.9","32.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-02","7.16"," 0039"," 0038","0.01",,"1.6","1.0",,"21","9",,"   10","   10",,"23.9","30.0","    1",,,,,,"    1","    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-03","5.59"," 2256"," 2147","0.00",,"0.0","0.0",,"17","-2",,"  180","  200",,"14.1","17.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-04","10.74"," 0746"," 0753","0.00",,"0.0","0.0",,"36","-2",,"  210","  210",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-05","8.05"," 1518"," 1518","0.00",,"0.0","0.0",,"38","15",,"   30","   20",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-06","8.72"," 1033"," 1036","0.08",,"1.4","0.0",,"19","4",,"   90","   80",,"15.0","17.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-07","6.71"," 1635"," 1652","0.00",,"0.3","2.0",,"11","4",,"  290","  290",,"14.1","16.1","    1",,,,,,"    1","    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-08","9.62"," 1403"," 1439","0.01",,"0.0","2.0",,"7","-3",,"  360","   20",,"19.9","21.9","    1",,,,,,"    1","    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-09","7.61"," 1945"," 1943","0.00",,"0.0","2.0",,"20","-17",,"  300","  300",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-10","9.84"," 2243"," 0029","0.00",,"0.0","1.0",,"31","-1",,"  230","  320",,"17.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-11","7.61"," 0619"," 1431","0.00",,"0.0","1.0",,"44","8",,"  170","  340",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-12","12.08"," 1427"," 1426","0.00",,"0.0","0.0",,"49","22",,"  290","  290",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-13","15.66"," 1129"," 1129","0.00",,"0.0","0.0",,"53","24",,"  220","  220",,"42.9","49.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-14","11.86"," 1529"," 1528","0.00",,"0.0","0.0",,"48","24",,"  300","  300",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-15","8.72"," 1004"," 1003","0.00",,"0.0","0.0",,"54","21",,"  220","  220",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-16","6.93"," 1156"," 1742","0.00",,"0.0","0.0",,"55","30",,"  230","  290",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-17","7.83"," 1356"," 1419","0.00",,"0.0","0.0",,"54","23",,"  310","  340",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-18","6.26"," 1507"," 1513","0.00",,"0.0","0.0",,"43","17",,"   10","   10",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-19","8.05"," 0851"," 0835","0.00",,"0.0","0.0",,"51","14",,"  230","  230",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-20","7.38"," 1313"," 1311","0.00",,"0.0","0.0",,"57","19",,"  140","  140",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-21","10.74"," 0939"," 0937","0.00",,"0.0","0.0",,"59","32",,"  320","  310",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-22","8.28"," 0258"," 2345","0.05",,"0.2","0.0",,"44","28",,"  140","  100",,"17.0","19.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-23","10.96"," 1857"," 1934","0.15",,"4.9","1.0",,"27","13",,"   10","   10",,"28.0","33.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-24","7.61"," 2017"," 2019","0.00",,"1.0","5.0",,"22","2",,"  280","  280",,"19.9","23.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-25","9.62"," 1455"," 1454","0.00",,"0.0","3.0",,"24","-1",,"  360","  360",,"25.9","33.1",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-26","8.28"," 1609"," 1608","0.14",,"1.7","2.0",,"30","20",,"   10","  360",,"21.9","25.9","    1","    1",,,,,,"    1","    1",,,"    1",,,"    1",,"    1",,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-27","6.93"," 2359"," 2341","0.00",,"0.0","2.0",,"26","4",,"  170","  170",,"14.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-28","10.29"," 1259"," 1300","0.00",,"0.0","2.0",,"30","5",,"  220","  220",,"25.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-29","4.47"," 0052"," 0829","0.00",,"0.0","2.0",,"32","16",,"  270","  240",,"12.1","15.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-30","8.72"," 1346"," 0024","0.00",,"0.0","1.0",,"31","11",,"  120","  240",,"17.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2009-12-31","8.95"," 1850"," 1854","0.00",,"0.0","1.0",,"36","8",,"  170","  170",,"17.0","17.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-01","8.95"," 1330"," 1427","0.00",,"0.0","1.0",,"40","12",,"  150","   50",,"16.1","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-02","5.14"," 1319"," 1319","0.00",,"0.0","1.0",,"40","16",,"  290","  290",,"17.9","23.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-03","4.70"," 0327"," 0326","0.00",,"0.1","1.0",,"36","16",,"  210","  210",,"15.0","16.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-04","10.29"," 0820"," 0851","0.00",,"0.0","1.0",,"36","11",,"  210","  210",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-05","8.72"," 1437"," 1437","0.00",,"0.0","1.0",,"47","19",,"  280","  280",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-06","12.30"," 0722"," 0745","0.05",,"2.3","1.0",,"42","-6",,"   60","   60",,"29.1","33.1","    1","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-07","7.83"," 0925"," 1626","0.00",,"0.0","2.0",,"13","-16",,"  120","  350",,"15.0","17.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-08","9.40"," 2107"," 2107","0.00",,"0.0","2.0",,"33","-11",,"  160","  160",,"17.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-09","10.96"," 2215"," 2215","0.00",,"0.0","1.0",,"40","10",,"  240","  210",,"21.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-10","10.29"," 0127"," 2250","0.00",,"0.0","1.0",,"43","21",,"  210","  220",,"17.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-11","8.72"," 0850"," 0831","0.00",,"0.0","1.0",,"47","21",,"  220","  210",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-12","9.62"," 0839"," 2158","0.00",,"0.0","0.0",,"56","20",,"  230","  310",,"17.9","34.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-13","8.28"," 2000"," 1929","0.00",,"0.0","0.0",,"56","30",,"   90","   50",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-14","5.37"," 1904"," 2017","0.00",,"0.0","0.0",,"43","25",,"  160","  160",,"12.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-15","9.40"," 2345"," 2246","0.00",,"0.0","0.0",,"46","23",,"  210","  220",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-16","9.40"," 2327"," 2324","0.00",,"0.0","0.0",,"58","26",,"  190","  190",,"13.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-17","7.38"," 2129"," 2355","0.00",,"0.0","0.0",,"54","29",,"  160","  210",,"14.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-18","6.04"," 1015"," 0805","0.00",,"0.0","0.0",,"53","28",,"  240","  220",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-19","6.49"," 2347"," 1408","0.00",,"0.0","0.0",,"43","26",,"  210","  290",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-20","6.71"," 0104"," 0058","0.00",,"0.0","0.0",,"35","23",,"  200","  210",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-21","7.61"," 2138"," 2132","0.00",,"0.0","0.0",,"44","19",,"  170","  170",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-22","7.83"," 1427"," 1431","0.00",,"0.0","0.0",,"56","25",,"  310","  320",,"23.0","28.0","    1","    1",,,,,,,"    1",,,"    1",,,,,,,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-23","7.38"," 1408"," 1231","0.00",,"0.0","0.0",,"46","27",,"  270","  210",,"17.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-24","8.95"," 1528"," 1528","0.00",,"0.0","0.0",,"40","23",,"  320","  330",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-25","10.07"," 2311"," 2310","0.00",,"0.0","0.0",,"38","16",,"  140","  140",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-26","6.93"," 1331"," 1330","0.00",,"0.0","0.0",,"43","18",,"   90","  100",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-27","7.61"," 1335"," 1334","0.02",,"0.0","0.0",,"40","20",,"   70","   60",,"15.0","19.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-28","6.93"," 0348"," 0227","0.00",,"0.2","0.0",,"32","21",,"  130","  110",,"15.0","17.9","    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-29","3.13"," 2323"," 1537","0.00",,"0.0","0.0",,"44","17",,"  210","   10",,"6.9","8.9","    1","    1",,,,,,,"    1",,,"    1",,,,,,,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-30","7.38"," 1423"," 1442","0.00",,"0.0","0.0",,"50","18",,"  100","  100",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-01-31","7.38"," 1130"," 1130","0.00",,"0.0","0.0",,"38","20",,"  330","  330",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-01","7.61"," 2241"," 2241","0.00",,"0.0","0.0",,"47","20",,"  140","  210",,"17.9","34.9","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-02","8.05"," 0909"," 0902","0.00",,"0.0","0.0",,"48","18",,"  220","  230",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-03","9.40"," 1433"," 2238","0.00",,"0.0","0.0",,"48","28",,"  120","  190",,"17.0","21.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-04","8.05"," 1552"," 1516","0.00",,"0.0","0.0",,"48","26",,"  310","  310",,"25.1","31.1","    1",,,,,,"    1","    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-05","7.83"," 0917"," 1154","0.00",,"0.0","0.0",,"46","21",,"  110","  100",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-06","6.49"," 1612"," 0224","0.00",,"0.0","0.0",,"47","24",,"  100","  270",,"14.1","17.0","    1","    1",,,,,"    1","    1","    1",,,"    1",,,,,,,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-07","5.59"," 1625"," 0724","0.08",,"0.2","0.0",,"31","24",,"   80","   20",,"14.1","25.1","    1",,,,,,"    1","    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-08","7.61"," 0613"," 0609","0.02",,"1.0","0.0",,"26","10",,"   50","   50",,"21.0","25.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-09","6.26"," 2029"," 2107","0.00",,"0.0","1.0",,"31","-1",,"  310","  320",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-10","5.82"," 2119"," 2130","0.00",,"0.0","0.0",,"44","12",,"  230","  230",,"12.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-11","7.38"," 1411"," 1710","0.00",,"0.0","0.0",,"43","19",,"   70","  340",,"16.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-12","8.05"," 1032"," 1220","0.00",,"0.0","0.0",,"47","21",,"  240","  270",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-13","8.72"," 2342"," 1403","0.00",,"0.0","0.0",,"50","25",,"   40","  360",,"19.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-14","10.07"," 0210"," 0209","0.02",,"1.1","1.0",,"27","5",,"   30","   30",,"25.1","29.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-15","5.59"," 0330"," 0333","0.00",,"0.0","0.0",,"35","8",,"  230","  230",,"14.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-16","5.82"," 2249"," 2249","0.00",,"0.0","0.0",,"40","14",,"  200","  200",,"13.0","13.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-17","6.26"," 2323"," 0820","0.00",,"0.0","0.0",,"46","19",,"  200","  230",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-18","9.62"," 1803"," 1803","0.06",,"0.7","0.0",,"43","21",,"  360","  360",,"25.1","31.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-19","6.26"," 1747"," 2142","0.04",,"0.9","1.0",,"27","19",,"  100","  350",,"12.1","23.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-20","6.26"," 2335"," 2353","0.01",,"0.4","1.0",,"27","21",,"   30","   20",,"14.1","15.0","    1","    1",,"    1",,,,"    1","    1",,,,"    1",,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-21","6.26"," 0018"," 0018","0.03",,"1.3","1.0",,"21","12",,"   30","   20",,"13.0","14.1","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,"    1",,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-22","4.70"," 2356"," 2355","0.02",,"0.2","2.0",,"24","11",,"  230","  230",,"13.0","14.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-23","11.41"," 1407"," 0807","0.00",,"0.0","2.0",,"37","13",,"  120","  220",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-24","9.40"," 2130"," 0824","0.00",,"0.0","1.0",,"50","22",,"  360","  210",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-25","6.93"," 1420"," 1414","0.00",,"0.0","1.0",,"44","29",,"  360","  360",,"21.9","25.9","    1",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-26","7.61"," 1135"," 1135","0.00",,"0.0","0.0",,"46","25",,"  330","  280",,"14.1","21.9","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-27","10.29"," 1325"," 1323","0.00",,"0.0","0.0",,"52","25",,"  130","  130",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-02-28","8.72"," 0641"," 0641","0.02",,"0.0","0.0",,"36","28",,"  300","  300",,"17.9","21.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-01","4.47"," 1409"," 1733","0.00",,"0.1","0.0",,"43","27",,"   30","  340",,"14.1","21.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-02","8.72"," 0913"," 0621","0.00",,"0.0","0.0",,"56","29",,"  210","  210",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-03","7.38"," 0221"," 0220","0.00",,"0.0","0.0",,"58","29",,"  180","  180",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-04","8.50"," 2132"," 2131","0.00",,"0.0","0.0",,"57","30",,"  190","  190",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-05","7.61"," 0613"," 0610","0.00",,"0.0","0.0",,"48","30",,"  280","  280",,"17.9","23.0","    1","    1",,,,,"    1","    1","    1",,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-06","8.50"," 1558"," 1557","0.00",,"0.0","0.0",,"55","25",,"   70","   70",,"21.9","25.1","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-07","6.49"," 1328"," 1321","0.00",,"0.0","0.0",,"54","26",,"   30","  340",,"14.1","23.9","    1","    1",,,,,"    1","    1","    1",,,,,,,,,,,"    1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-08","10.74"," 1552"," 1552","0.02",,"0.0","0.0",,"45","34",,"   30","   30",,"30.0","38.0","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-09","14.99"," 1217"," 1338","0.00",,"0.0","0.0",,"55","33",,"  360","   20",,"32.0","40.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-10","9.62"," 1844"," 1841","0.00",,"0.0","0.0",,"45","25",,"   30","   30",,"21.0","25.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-11","14.54"," 1134"," 1133","0.00",,"0.0","0.0",,"48","22",,"  350","   10",,"38.0","47.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-12","9.40"," 1418"," 1354","0.00",,"0.0","0.0",,"56","25",,"   40","   10",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-13","9.17"," 1647"," 1640","0.00",,"0.0","0.0",,"61","24",,"  120","  120",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-14","9.84"," 1447"," 1453","0.04",,"0.2","0.0",,"44","27",,"   20","   10",,"23.0","28.0","    1","    1",,,"    1",,,"    1","    1",,,,,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-15","3.36"," 1617"," 1606","0.00",,"0.0","0.0",,"51","29",,"   10","   10",,"10.1","14.1","    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-16","8.95"," 1334"," 1354","0.00",,"0.0","0.0",,"63","29",,"   20","   30",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-17","10.51"," 0358"," 0353","0.00",,"0.0","0.0",,"69","36",,"  210","  240",,"16.1","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-18","12.30"," 1656"," 1720","0.00",,"0.0","0.0",,"65","34",,"   10","   20",,"28.0","33.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-19","13.65"," 1620"," 1619","0.11",,"1.7","0.0",,"34","22",,"   10","   10",,"25.9","33.1","    1","    1",,,,,,,,,,,,,"    1","    1","    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-03-20","5.59"," 2349"," 2349","0.00",,"0.0","1.0",,"37","13",,"  200","  200",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,
