DATE,YEAR,MONTH,DAY,STATION,NAME,AWND,PRCP,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,TARGET,SNOW,SNWD
2017-02-10,2017,2,10,USW00023062,"DENVER CENTRAL PARK, CO US",14.43,0.0,70.0,35.0,240.0,240.0,32.1,49.55,83.0,0.0,0.0
2017-02-11,2017,2,11,USW00023062,"DENVER CENTRAL PARK, CO US",10.74,0.0,83.0,37.0,130.0,135.0,27.5,33.0,53.0,0.0,0.0
2017-02-11,2017,2,11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,56.0,33.0,40.0,40.0,29.1,34.0,49.0,0.0,0.0
2017-02-11,2017,2,11,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",10.07,0.0,60.0,35.0,220.0,230.0,25.9,32.0,47.0,0.0,0.0
2017-02-12,2017,2,12,USW00023062,"DENVER CENTRAL PARK, CO US",8.055,0.0,53.0,32.0,160.0,150.0,20.9,24.9,50.0,0.0,0.0
2017-02-12,2017,2,12,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",7.61,0.0,47.0,29.0,170.0,150.0,19.9,23.9,45.0,0.0,0.0
2017-02-12,2017,2,12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,49.0,29.0,150.0,150.0,21.9,25.9,48.0,0.0,0.0
2017-02-13,2017,2,13,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",6.04,0.0,45.0,27.0,360.0,340.0,16.1,19.0,46.0,0.0,0.0
2017-02-13,2017,2,13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,48.0,28.0,360.0,30.0,17.0,23.0,49.0,0.0,0.0
2017-02-13,2017,2,13,USW00023062,"DENVER CENTRAL PARK, CO US",7.27,0.0,50.0,27.0,360.0,185.0,16.55,21.0,47.0,0.0,0.0
2017-02-13,2017,2,13,USC00052223,"DENVER WATER DEPARTMENT, CO US",7.27,0.0,72.0,36.0,360.0,185.0,16.55,21.0,48.0,0.0,0.0
2017-02-14,2017,2,14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,49.0,24.0,20.0,30.0,21.0,27.1,67.0,0.0,0.0
2017-02-14,2017,2,14,USC00052223,"DENVER WATER DEPARTMENT, CO US",7.155,0.0,48.0,22.0,25.0,35.0,20.45,27.55,50.0,0.0,0.0
2017-02-14,2017,2,14,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",6.26,0.0,46.0,24.0,30.0,40.0,19.9,28.0,65.0,0.0,0.0
2017-02-14,2017,2,14,USW00023062,"DENVER CENTRAL PARK, CO US",7.155,0.0,47.0,21.0,25.0,35.0,20.45,27.55,48.0,0.0,0.0
2017-02-15,2017,2,15,USC00052223,"DENVER WATER DEPARTMENT, CO US",7.72,0.0,50.0,22.0,220.0,190.0,15.0,21.05,70.0,0.0,0.0
2017-02-15,2017,2,15,USW00023062,"DENVER CENTRAL PARK, CO US",7.72,0.0,48.0,21.0,220.0,190.0,15.0,21.05,68.0,0.0,0.0
2017-02-15,2017,2,15,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",5.82,0.0,65.0,22.0,230.0,350.0,13.0,15.0,72.0,0.0,0.0
2017-02-15,2017,2,15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,67.0,27.0,210.0,30.0,17.0,27.1,75.0,0.0,0.0
2017-02-16,2017,2,16,USW00023062,"DENVER CENTRAL PARK, CO US",9.73,0.0,68.0,28.0,220.0,180.0,17.0,21.45,76.0,0.0,0.0
2017-02-16,2017,2,16,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",8.05,0.0,72.0,30.0,230.0,140.0,14.1,19.0,65.0,0.0,0.0
2017-02-16,2017,2,16,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.73,0.0,70.0,24.0,220.0,180.0,17.0,21.45,78.0,0.0,0.0
2017-02-16,2017,2,16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,75.0,39.0,210.0,220.0,19.9,23.9,66.0,0.0,0.0
2017-02-17,2017,2,17,USW00023062,"DENVER CENTRAL PARK, CO US",9.73,0.0,76.0,29.0,100.0,105.0,25.5,31.55,68.0,0.0,0.0
2017-02-17,2017,2,17,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.73,0.0,78.0,30.0,100.0,105.0,25.5,31.55,70.0,0.0,0.0
2017-02-17,2017,2,17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,66.0,25.0,100.0,100.0,25.9,31.1,67.0,0.0,0.0
2017-02-17,2017,2,17,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",8.28,0.0,65.0,27.0,100.0,110.0,25.1,32.0,65.0,0.0,0.0
2017-02-18,2017,2,18,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",9.17,0.0,65.0,36.0,170.0,170.0,23.9,31.1,62.0,0.0,0.0
2017-02-18,2017,2,18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,67.0,29.0,180.0,180.0,29.1,36.9,64.0,0.0,0.0
2017-02-18,2017,2,18,USW00023062,"DENVER CENTRAL PARK, CO US",10.175,0.0,68.0,30.0,175.0,175.0,26.5,34.0,67.0,0.0,0.0
2017-02-18,2017,2,18,USC00052223,"DENVER WATER DEPARTMENT, CO US",10.175,0.0,70.0,30.0,175.0,175.0,26.5,34.0,66.0,0.0,0.0
2017-02-19,2017,2,19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.53,0.0,64.0,35.0,160.0,340.0,30.0,36.9,63.0,0.0,0.0
2017-02-19,2017,2,19,USW00023062,"DENVER CENTRAL PARK, CO US",12.64,0.0,67.0,35.0,165.0,255.0,30.55,37.45,66.0,0.0,0.0
2017-02-19,2017,2,19,USC00052223,"DENVER WATER DEPARTMENT, CO US",12.64,0.0,66.0,36.0,165.0,255.0,30.55,37.45,63.0,0.0,0.0
2017-02-19,2017,2,19,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",12.75,0.0,62.0,39.0,170.0,170.0,31.1,38.0,61.0,0.0,0.0
2017-02-20,2017,2,20,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",9.62,0.0,61.0,34.0,300.0,300.0,21.9,31.1,70.0,0.0,0.0
2017-02-20,2017,2,20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,63.0,24.0,300.0,310.0,21.9,27.1,73.0,0.0,0.0
2017-02-20,2017,2,20,USW00023062,"DENVER CENTRAL PARK, CO US",9.73,0.0,66.0,35.0,300.0,305.0,21.9,29.1,64.0,0.0,0.0
2017-02-20,2017,2,20,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.73,0.0,63.0,39.0,300.0,305.0,21.9,29.1,64.0,0.0,0.0
2017-02-21,2017,2,21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.76,0.0,73.0,39.0,260.0,240.0,29.1,35.1,57.0,0.0,0.0
2017-02-21,2017,2,21,USC00052223,"DENVER WATER DEPARTMENT, CO US",14.54,0.0,64.0,40.0,255.0,230.0,28.55,35.55,75.0,0.0,0.0
2017-02-21,2017,2,21,USW00023062,"DENVER CENTRAL PARK, CO US",14.54,0.0,64.0,39.0,255.0,230.0,28.55,35.55,74.0,0.0,0.0
2017-02-21,2017,2,21,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",14.32,0.0,70.0,45.0,250.0,220.0,28.0,36.0,58.0,0.0,0.0
2017-02-22,2017,2,22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.09,0.0,57.0,30.0,70.0,80.0,25.9,33.1,33.0,0.0,0.0
2017-02-22,2017,2,22,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",11.63,0.0,58.0,31.0,210.0,210.0,23.9,29.1,32.0,0.0,0.0
2017-02-22,2017,2,22,USC00052223,"DENVER WATER DEPARTMENT, CO US",12.86,0.0,75.0,36.0,140.0,145.0,24.9,31.1,60.0,0.0,0.0
2017-02-22,2017,2,22,USW00023062,"DENVER CENTRAL PARK, CO US",12.86,0.0,74.0,42.0,140.0,145.0,24.9,31.1,58.0,0.0,0.0
2017-02-23,2017,2,23,USW00023062,"DENVER CENTRAL PARK, CO US",11.184999999999999,0.0,58.0,27.0,185.0,185.0,27.5,32.0,32.0,0.0,0.0
2017-02-23,2017,2,23,USC00052223,"DENVER WATER DEPARTMENT, CO US",11.184999999999999,0.0,60.0,20.0,185.0,185.0,27.5,32.0,34.0,0.0,0.0
2017-02-23,2017,2,23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.16,33.0,18.0,10.0,10.0,29.1,34.0,26.0,1.3,0.0
2017-02-23,2017,2,23,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",10.51,0.04,32.0,14.0,360.0,360.0,25.9,30.0,23.0,0.0,0.0
2017-02-24,2017,2,24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.05,26.0,17.0,30.0,40.0,13.0,14.1,38.0,0.3,0.0
2017-02-24,2017,2,24,USC00052223,"DENVER WATER DEPARTMENT, CO US",5.255,0.07,34.0,13.0,120.0,40.0,10.95,13.55,26.0,0.2,0.0
2017-02-24,2017,2,24,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",3.8,0.01,23.0,14.0,210.0,40.0,8.9,13.0,36.0,0.3,0.0
2017-02-24,2017,2,24,USW00023062,"DENVER CENTRAL PARK, CO US",5.255,0.08,32.0,17.0,120.0,40.0,10.95,13.55,25.0,0.6,1.0
2017-02-25,2017,2,25,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",7.61,0.0,36.0,10.0,270.0,280.0,23.0,27.1,41.0,0.0,0.0
2017-02-25,2017,2,25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,38.0,15.0,310.0,300.0,32.0,40.0,42.0,0.0,0.0
2017-02-25,2017,2,25,USC00052223,"DENVER WATER DEPARTMENT, CO US",8.615,0.0,26.0,11.0,290.0,290.0,27.5,33.55,40.0,0.0,0.0
2017-02-25,2017,2,25,USW00023062,"DENVER CENTRAL PARK, CO US",8.615,0.0,25.0,15.0,290.0,290.0,27.5,33.55,37.0,0.0,0.0
2017-02-26,2017,2,26,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",5.14,0.0,41.0,13.0,140.0,140.0,12.1,15.0,54.0,0.0,0.0
2017-02-26,2017,2,26,USC00052223,"DENVER WATER DEPARTMENT, CO US",6.484999999999999,0.0,40.0,16.0,140.0,140.0,14.55,17.45,46.0,0.0,0.0
2017-02-26,2017,2,26,USW00023062,"DENVER CENTRAL PARK, CO US",6.484999999999999,0.0,37.0,14.0,140.0,140.0,14.55,17.45,43.0,0.0,0.0
2017-02-26,2017,2,26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,42.0,11.0,140.0,140.0,17.0,19.9,58.0,0.0,0.0
2017-02-27,2017,2,27,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",12.97,0.0,54.0,18.0,250.0,250.0,31.1,38.9,34.0,0.0,0.0
2017-02-27,2017,2,27,USW00023062,"DENVER CENTRAL PARK, CO US",13.530000000000001,0.0,43.0,14.0,140.0,250.0,30.1,37.0,57.0,0.0,0.0
2017-02-27,2017,2,27,USC00052223,"DENVER WATER DEPARTMENT, CO US",13.530000000000001,0.0,46.0,14.0,140.0,250.0,30.1,37.0,60.0,0.0,0.0
2017-02-27,2017,2,27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.09,0.0,58.0,14.0,30.0,250.0,29.1,35.1,35.0,0.0,0.0
2017-02-28,2017,2,28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.02,35.0,20.0,250.0,250.0,19.9,27.1,48.0,0.0,0.0
2017-02-28,2017,2,28,USW00023062,"DENVER CENTRAL PARK, CO US",9.954999999999998,0.0,57.0,15.0,285.0,280.0,22.9,30.55,37.0,0.0,0.0
2017-02-28,2017,2,28,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",9.62,0.0,34.0,23.0,320.0,310.0,25.9,34.0,45.0,0.0,0.0
2017-02-28,2017,2,28,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.954999999999998,0.0,60.0,14.0,285.0,280.0,22.9,30.55,41.0,0.0,0.0
2017-03-01,2017,3,1,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.95,0.0,41.0,16.0,300.0,295.0,25.9,33.55,51.0,0.0,0.0
2017-03-01,2017,3,1,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.0,48.0,14.0,290.0,280.0,25.9,34.0,53.0,0.0,0.0
2017-03-01,2017,3,1,USW00023062,"DENVER CENTRAL PARK, CO US",9.95,0.0,37.0,23.0,300.0,295.0,25.9,33.55,47.0,0.0,0.0
2017-03-01,2017,3,1,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",6.93,0.0,45.0,13.0,310.0,310.0,25.9,33.1,52.0,0.0,0.0
2017-03-02,2017,3,2,USC00052223,"DENVER WATER DEPARTMENT, CO US",6.71,0.0,51.0,19.0,265.0,340.0,17.55,22.45,55.0,0.0,0.0
2017-03-02,2017,3,2,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",6.93,0.0,52.0,17.0,330.0,350.0,18.1,23.0,62.0,0.0,0.0
2017-03-02,2017,3,2,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,53.0,19.0,200.0,330.0,17.0,21.9,64.0,0.0,0.0
2017-03-02,2017,3,2,USW00023062,"DENVER CENTRAL PARK, CO US",6.71,0.0,47.0,19.0,265.0,340.0,17.55,22.45,53.0,0.0,0.0
2017-03-03,2017,3,3,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.17,0.0,55.0,19.0,260.0,250.0,20.45,25.5,65.0,0.0,0.0
2017-03-03,2017,3,3,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,64.0,25.0,300.0,270.0,21.0,25.9,71.0,0.0,0.0
2017-03-03,2017,3,3,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",6.93,0.0,62.0,29.0,220.0,230.0,19.9,25.1,68.0,0.0,0.0
2017-03-03,2017,3,3,USW00023062,"DENVER CENTRAL PARK, CO US",9.17,0.0,53.0,19.0,260.0,250.0,20.45,25.5,64.0,0.0,0.0
2017-03-04,2017,3,4,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,71.0,32.0,210.0,200.0,23.9,32.0,69.0,0.0,0.0
2017-03-04,2017,3,4,USC00052223,"DENVER WATER DEPARTMENT, CO US",11.969999999999999,0.0,65.0,28.0,215.0,205.0,24.9,32.55,74.0,0.0,0.0
2017-03-04,2017,3,4,USW00023062,"DENVER CENTRAL PARK, CO US",11.969999999999999,0.0,64.0,27.0,215.0,205.0,24.9,32.55,73.0,0.0,0.0
2017-03-04,2017,3,4,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",13.87,0.0,68.0,30.0,220.0,210.0,25.9,33.1,66.0,0.0,0.0
2017-03-05,2017,3,5,USW00023062,"DENVER CENTRAL PARK, CO US",16.665,0.0,73.0,29.0,210.0,220.0,34.0,43.05,70.0,0.0,0.0
2017-03-05,2017,3,5,USC00052223,"DENVER WATER DEPARTMENT, CO US",16.665,0.0,74.0,28.0,210.0,220.0,34.0,43.05,69.0,0.0,0.0
2017-03-05,2017,3,5,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.32,0.0,69.0,42.0,210.0,210.0,32.0,40.0,53.0,0.0,0.0
2017-03-05,2017,3,5,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",19.01,0.0,66.0,46.0,210.0,230.0,36.0,46.1,51.0,0.0,0.0
2017-03-06,2017,3,6,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",18.79,0.0,51.0,17.0,290.0,320.0,33.1,46.1,53.0,0.0,0.0
2017-03-06,2017,3,6,USW00023062,"DENVER CENTRAL PARK, CO US",21.475,0.0,70.0,45.0,285.0,300.0,39.05,51.55,45.0,0.0,0.0
2017-03-06,2017,3,6,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",24.16,0.0,53.0,24.0,280.0,280.0,45.0,57.0,53.0,0.0,0.0
2017-03-06,2017,3,6,USC00052223,"DENVER WATER DEPARTMENT, CO US",21.475,0.0,69.0,39.0,285.0,300.0,39.05,51.55,46.0,0.0,0.0
2017-03-07,2017,3,7,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",7.83,0.0,53.0,18.0,270.0,270.0,18.1,23.0,64.0,0.0,0.0
2017-03-07,2017,3,7,USW00023062,"DENVER CENTRAL PARK, CO US",13.085,0.0,45.0,18.0,280.0,280.0,32.1,41.45,53.0,0.0,0.0
2017-03-07,2017,3,7,USC00052223,"DENVER WATER DEPARTMENT, CO US",13.085,0.0,46.0,17.0,280.0,280.0,32.1,41.45,57.0,0.0,0.0
2017-03-07,2017,3,7,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",18.34,0.0,53.0,18.0,290.0,290.0,46.1,59.9,67.0,0.0,0.0
2017-03-08,2017,3,8,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.73,0.0,57.0,21.0,305.0,295.0,28.1,35.55,69.0,0.0,0.0
2017-03-08,2017,3,8,USW00023062,"DENVER CENTRAL PARK, CO US",9.73,0.0,53.0,17.0,305.0,295.0,28.1,35.55,65.0,0.0,0.0
2017-03-08,2017,3,8,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",8.28,0.0,64.0,28.0,320.0,320.0,31.1,38.0,70.0,0.0,0.0
2017-03-08,2017,3,8,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,67.0,21.0,290.0,270.0,25.1,33.1,72.0,0.0,0.0
2017-03-09,2017,3,9,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,72.0,33.0,320.0,330.0,29.1,35.1,65.0,0.0,0.0
2017-03-09,2017,3,9,USC00052223,"DENVER WATER DEPARTMENT, CO US",11.52,0.0,69.0,31.0,335.0,345.0,29.1,34.55,73.0,0.0,0.0
2017-03-09,2017,3,9,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",10.29,0.0,70.0,36.0,350.0,360.0,29.1,34.0,69.0,0.0,0.0
2017-03-09,2017,3,9,USW00023062,"DENVER CENTRAL PARK, CO US",11.52,0.0,65.0,28.0,335.0,345.0,29.1,34.55,72.0,0.0,0.0
2017-03-10,2017,3,10,USC00052223,"DENVER WATER DEPARTMENT, CO US",5.925,0.0,73.0,25.0,70.0,60.0,14.55,17.1,67.0,0.0,0.0
2017-03-10,2017,3,10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,65.0,26.0,100.0,90.0,14.1,16.1,48.0,0.0,0.0
2017-03-10,2017,3,10,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",4.92,0.0,69.0,26.0,40.0,30.0,15.0,18.1,48.0,0.0,0.0
2017-03-10,2017,3,10,USW00023062,"DENVER CENTRAL PARK, CO US",5.925,0.0,72.0,28.0,70.0,60.0,14.55,17.1,68.0,0.0,0.0
2017-03-11,2017,3,11,USW00023062,"DENVER CENTRAL PARK, CO US",5.8149999999999995,0.0,68.0,27.0,160.0,175.0,18.0,22.05,49.0,0.0,0.0
2017-03-11,2017,3,11,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",5.37,0.01,48.0,36.0,160.0,180.0,19.9,25.1,63.0,0.0,0.0
2017-03-11,2017,3,11,USC00052223,"DENVER WATER DEPARTMENT, CO US",5.8149999999999995,0.0,67.0,25.0,160.0,175.0,18.0,22.05,55.0,0.0,0.0
2017-03-11,2017,3,11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.02,48.0,32.0,160.0,170.0,16.1,19.0,61.0,0.0,0.0
2017-03-12,2017,3,12,USW00023062,"DENVER CENTRAL PARK, CO US",11.969999999999999,0.0,49.0,32.0,310.0,305.0,36.0,45.1,63.0,0.0,0.0
2017-03-12,2017,3,12,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",10.07,0.0,63.0,33.0,340.0,340.0,36.9,46.1,57.0,0.0,0.0
2017-03-12,2017,3,12,USC00052223,"DENVER WATER DEPARTMENT, CO US",11.969999999999999,0.01,55.0,33.0,310.0,305.0,36.0,45.1,62.0,0.0,0.0
2017-03-12,2017,3,12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,61.0,31.0,280.0,270.0,35.1,44.1,57.0,0.0,0.0
2017-03-13,2017,3,13,USC00052223,"DENVER WATER DEPARTMENT, CO US",6.6,0.0,62.0,27.0,45.0,200.0,14.55,18.0,61.0,0.0,0.0
2017-03-13,2017,3,13,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",5.82,0.0,57.0,26.0,10.0,350.0,13.0,17.0,69.0,0.0,0.0
2017-03-13,2017,3,13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,57.0,19.0,80.0,50.0,16.1,19.0,69.0,0.0,0.0
2017-03-13,2017,3,13,USW00023062,"DENVER CENTRAL PARK, CO US",6.6,0.0,63.0,27.0,45.0,200.0,14.55,18.0,56.0,0.0,0.0
2017-03-14,2017,3,14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,69.0,37.0,70.0,60.0,21.0,27.1,77.0,0.0,0.0
2017-03-14,2017,3,14,USW00023062,"DENVER CENTRAL PARK, CO US",9.395,0.0,56.0,26.0,200.0,195.0,25.5,32.55,73.0,0.0,0.0
2017-03-14,2017,3,14,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.395,0.0,61.0,27.0,200.0,195.0,25.5,32.55,73.0,0.0,0.0
2017-03-14,2017,3,14,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",11.18,0.0,69.0,36.0,330.0,330.0,30.0,38.0,74.0,0.0,0.0
2017-03-15,2017,3,15,USC00052223,"DENVER WATER DEPARTMENT, CO US",10.29,0.0,73.0,36.0,270.0,270.0,22.5,28.5,80.0,0.0,0.0
2017-03-15,2017,3,15,USW00023062,"DENVER CENTRAL PARK, CO US",10.29,0.0,73.0,36.0,270.0,270.0,22.5,28.5,78.0,0.0,0.0
2017-03-15,2017,3,15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,77.0,38.0,270.0,270.0,28.0,34.0,76.0,0.0,0.0
2017-03-15,2017,3,15,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",6.71,0.0,74.0,37.0,270.0,270.0,17.0,23.0,75.0,0.0,0.0
2017-03-16,2017,3,16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.42,0.0,76.0,48.0,300.0,290.0,30.0,36.0,71.0,0.0,0.0
2017-03-16,2017,3,16,USC00052223,"DENVER WATER DEPARTMENT, CO US",10.735,0.0,80.0,37.0,285.0,275.0,25.5,29.95,78.0,0.0,0.0
2017-03-16,2017,3,16,USW00023062,"DENVER CENTRAL PARK, CO US",10.735,0.0,78.0,40.0,285.0,275.0,25.5,29.95,79.0,0.0,0.0
2017-03-16,2017,3,16,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",8.05,0.0,75.0,44.0,270.0,260.0,21.0,23.9,71.0,0.0,0.0
2017-03-17,2017,3,17,USW00023062,"DENVER CENTRAL PARK, CO US",10.625,0.0,79.0,41.0,130.0,75.0,19.0,24.5,73.0,0.0,0.0
2017-03-17,2017,3,17,USC00052223,"DENVER WATER DEPARTMENT, CO US",10.625,0.0,78.0,39.0,130.0,75.0,19.0,24.5,73.0,0.0,0.0
2017-03-17,2017,3,17,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",8.05,0.0,71.0,41.0,160.0,80.0,16.1,19.9,79.0,0.0,0.0
2017-03-17,2017,3,17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.2,0.0,71.0,37.0,100.0,70.0,21.9,29.1,81.0,0.0,0.0
2017-03-18,2017,3,18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,81.0,35.0,90.0,80.0,18.1,25.9,80.0,0.0,0.0
2017-03-18,2017,3,18,USC00052223,"DENVER WATER DEPARTMENT, CO US",6.71,0.0,73.0,38.0,105.0,110.0,18.1,27.95,85.0,0.0,0.0
2017-03-18,2017,3,18,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",6.04,0.0,79.0,35.0,120.0,140.0,18.1,30.0,79.0,0.0,0.0
2017-03-18,2017,3,18,USW00023062,"DENVER CENTRAL PARK, CO US",6.71,0.0,73.0,35.0,105.0,110.0,18.1,27.95,82.0,0.0,0.0
2017-03-19,2017,3,19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,80.0,48.0,310.0,310.0,21.9,29.1,77.0,0.0,0.0
2017-03-19,2017,3,19,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",7.83,0.0,79.0,48.0,260.0,250.0,17.0,19.9,74.0,0.0,0.0
2017-03-19,2017,3,19,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.395,0.0,85.0,38.0,285.0,280.0,19.45,24.5,80.0,0.0,0.0
2017-03-19,2017,3,19,USW00023062,"DENVER CENTRAL PARK, CO US",9.395,0.0,82.0,35.0,285.0,280.0,19.45,24.5,82.0,0.0,0.0
2017-03-20,2017,3,20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,77.0,45.0,100.0,40.0,25.9,34.0,70.0,0.0,0.0
2017-03-20,2017,3,20,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",8.72,0.0,74.0,48.0,220.0,200.0,23.0,30.0,67.0,0.0,0.0
2017-03-20,2017,3,20,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.84,0.0,80.0,48.0,160.0,120.0,24.45,32.0,80.0,0.0,0.0
2017-03-20,2017,3,20,USW00023062,"DENVER CENTRAL PARK, CO US",9.84,0.0,82.0,46.0,160.0,120.0,24.45,32.0,76.0,0.0,0.0
2017-03-21,2017,3,21,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.615,0.0,80.0,38.0,170.0,170.0,22.45,28.55,64.0,0.0,0.0
2017-03-21,2017,3,21,USW00023062,"DENVER CENTRAL PARK, CO US",9.615,0.0,76.0,38.0,170.0,170.0,22.45,28.55,65.0,0.0,0.0
2017-03-21,2017,3,21,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",8.05,0.0,67.0,35.0,170.0,170.0,21.0,25.1,76.0,0.0,0.0
2017-03-21,2017,3,21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,70.0,34.0,170.0,170.0,23.9,32.0,71.0,0.0,0.0
2017-03-22,2017,3,22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,71.0,37.0,170.0,170.0,21.0,25.1,77.0,0.0,0.0
2017-03-22,2017,3,22,USC00052223,"DENVER WATER DEPARTMENT, CO US",9.73,0.0,64.0,35.0,170.0,175.0,21.0,25.5,72.0,0.0,0.0
2017-03-22,2017,3,22,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",9.84,0.0,76.0,35.0,170.0,180.0,21.0,25.9,74.0,0.0,0.0
2017-03-22,2017,3,22,USW00023062,"DENVER CENTRAL PARK, CO US",9.73,0.0,65.0,37.0,170.0,175.0,21.0,25.5,70.0,0.0,0.0
2017-03-23,2017,3,23,USC00052223,"DENVER WATER DEPARTMENT, CO US",18.455,0.0,72.0,35.0,105.0,110.0,40.9,52.0,78.0,0.0,0.0
